இருநூற்று எண்பத்து எட்டு மகிமைகள் ,இருநூற்று எண்பத்து எட்டு மகிமைகள் 
இருநூற்று தொண்ணூற்று எட்டு மகிமைகள் ,இருநூற்று தொண்ணூற்று எட்டு மகிமைகள் 
முந்நூற்று எட்டு மகிமைகள் ,முந்நூற்று எட்டு மகிமைகள் 
முந்நூற்று பத்து மகிமைகள்,முந்நூற்று பத்து மகிமைகள்
முந்நூற்று பதினெட்டு மகிமைகள் ,முந்நூற்று பதினெட்டு மகிமைகள் 
முந்நூற்று இருபத்து எட்டு மகிமைகள் ,முந்நூற்று இருபத்து எட்டு மகிமைகள் 
முந்நூற்று முப்பத்து எட்டு மகிமைகள் ,முந்நூற்று முப்பத்து எட்டு மகிமைகள் 
முந்நூற்று நாற்பத்து எட்டு மகிமைகள் ,முந்நூற்று நாற்பத்து எட்டு மகிமைகள் 
முந்நூற்று ஐம்பத்து எட்டு மகிமைகள் ,முந்நூற்று ஐம்பத்து எட்டு மகிமைகள் 
முந்நூற்று அறுபத்து எட்டு மகிமைகள் ,முந்நூற்று அறுபத்து எட்டு மகிமைகள் 
முந்நூற்று எழுபத்து எட்டு மகிமைகள் ,முந்நூற்று எழுபத்து எட்டு மகிமைகள் 
முந்நூற்று எண்பத்து எட்டு மகிமைகள் ,முந்நூற்று எண்பத்து எட்டு மகிமைகள் 
முந்நூற்று தொண்ணூற்று எட்டு மகிமைகள் ,முந்நூற்று தொண்ணூற்று எட்டு மகிமைகள் 
நானூற்று எட்டு மகிமைகள் ,நானூற்று எட்டு மகிமைகள் 
நானூற்று பத்து மகிமைகள்,நானூற்று பத்து மகிமைகள்
நானூற்று பதினெட்டு மகிமைகள் ,நானூற்று பதினெட்டு மகிமைகள் 
நானூற்று இருபத்து எட்டு மகிமைகள் ,நானூற்று இருபத்து எட்டு மகிமைகள் 
நானூற்று முப்பத்து எட்டு மகிமைகள் ,நானூற்று முப்பத்து எட்டு மகிமைகள் 
நானூற்று நாற்பத்து எட்டு மகிமைகள்,நானூற்று நாற்பத்து எட்டு மகிமைகள்
நானூற்று ஐம்பத்து எட்டு மகிமைகள் ,நானூற்று ஐம்பத்து எட்டு மகிமைகள் 
நானூற்று அறுபத்து எட்டு மகிமைகள் ,நானூற்று அறுபத்து எட்டு மகிமைகள் 
நானூற்று எழுபத்து எட்டு மகிமைகள் ,நானூற்று எழுபத்து எட்டு மகிமைகள் 
நானூற்று எண்பத்து எட்டு மகிமைகள் ,நானூற்று எண்பத்து எட்டு மகிமைகள் 
நானூற்று தொண்ணூற்று எட்டு மகிமைகள் ,நானூற்று தொண்ணூற்று எட்டு மகிமைகள் 
ஐநூற்று எட்டு மகிமைகள் ,ஐநூற்று எட்டு மகிமைகள் 
ஐநூற்று பத்து மகிமைகள்,ஐநூற்று பத்து மகிமைகள்
ஐநூற்று பதினெட்டு மகிமைகள் ,ஐநூற்று பதினெட்டு மகிமைகள் 
ஐநூற்று இருபத்து எட்டு மகிமைகள் ,ஐநூற்று இருபத்து எட்டு மகிமைகள் 
ஐநூற்று முப்பத்து எட்டு மகிமைகள் ,ஐநூற்று முப்பத்து எட்டு மகிமைகள் 
ஐநூற்று நாற்பத்து எட்டு மகிமைகள் ,ஐநூற்று நாற்பத்து எட்டு மகிமைகள் 
ஐநூற்று ஐம்பத்து எட்டு மகிமைகள் ,ஐநூற்று ஐம்பத்து எட்டு மகிமைகள் 
ஐநூற்று அறுபத்து எட்டு மகிமைகள் ,ஐநூற்று அறுபத்து எட்டு மகிமைகள் 
ஐநூற்று எழுபத்து எட்டு மகிமைகள் ,ஐநூற்று எழுபத்து எட்டு மகிமைகள் 
ஐநூற்று எண்பத்து எட்டு மகிமைகள் ,ஐநூற்று எண்பத்து எட்டு மகிமைகள் 
ஐநூற்று தொண்ணூற்று எட்டு மகிமைகள் ,ஐநூற்று தொண்ணூற்று எட்டு மகிமைகள் 
அறுநூற்று எட்டு மகிமைகள் ,அறுநூற்று எட்டு மகிமைகள் 
அறுநூற்று பத்து மகிமைகள்,அறுநூற்று பத்து மகிமைகள்
அறுநூற்று பதினெட்டு மகிமைகள் ,அறுநூற்று பதினெட்டு மகிமைகள் 
அறுநூற்று இருபத்து எட்டு மகிமைகள் ,அறுநூற்று இருபத்து எட்டு மகிமைகள் 
அறுநூற்று முப்பத்து எட்டு மகிமைகள் ,அறுநூற்று முப்பத்து எட்டு மகிமைகள் 
அறுநூற்று நாற்பத்து எட்டு மகிமைகள் ,அறுநூற்று நாற்பத்து எட்டு மகிமைகள் 
அறுநூற்று ஐம்பத்து எட்டு மகிமைகள் ,அறுநூற்று ஐம்பத்து எட்டு மகிமைகள் 
அறுநூற்று அறுபத்து எட்டு மகிமைகள் ,அறுநூற்று அறுபத்து எட்டு மகிமைகள் 
அறுநூற்று எழுபத்து எட்டு மகிமைகள் ,அறுநூற்று எழுபத்து எட்டு மகிமைகள் 
அறுநூற்று எண்பத்து எட்டு மகிமைகள் ,அறுநூற்று எண்பத்து எட்டு மகிமைகள் 
அறுநூற்று தொண்ணூற்று எட்டு மகிமைகள் ,அறுநூற்று தொண்ணூற்று எட்டு மகிமைகள் 
எழுநூற்று எட்டு மகிமைகள் ,எழுநூற்று எட்டு மகிமைகள் 
எழுநூற்று பத்து மகிமைகள்,எழுநூற்று பத்து மகிமைகள்
எழுநூற்று பதினெட்டு மகிமைகள் ,எழுநூற்று பதினெட்டு மகிமைகள் 
எழுநூற்று இருபத்து எட்டு மகிமைகள் ,எழுநூற்று இருபத்து எட்டு மகிமைகள் 
எழுநூற்று முப்பத்து எட்டு மகிமைகள் ,எழுநூற்று முப்பத்து எட்டு மகிமைகள் 
எழுநூற்று நாற்பத்து எட்டு மகிமைகள் ,எழுநூற்று நாற்பத்து எட்டு மகிமைகள் 
எழுநூற்று ஐம்பத்து எட்டு மகிமைகள் ,எழுநூற்று ஐம்பத்து எட்டு மகிமைகள் 
எழுநூற்று அறுபத்து எட்டு மகிமைகள் ,எழுநூற்று அறுபத்து எட்டு மகிமைகள் 
எழுநூற்று எழுபத்து எட்டு மகிமைகள் ,எழுநூற்று எழுபத்து எட்டு மகிமைகள் 
எழுநூற்று எண்பத்து எட்டு மகிமைகள் ,எழுநூற்று எண்பத்து எட்டு மகிமைகள் 
எழுநூற்று தொண்ணூற்று எட்டு மகிமைகள் ,எழுநூற்று தொண்ணூற்று எட்டு மகிமைகள் 
எண்ணூற்று எட்டு மகிமைகள் ,எண்ணூற்று எட்டு மகிமைகள் 
எண்ணூற்று பத்து மகிமைகள்,எண்ணூற்று பத்து மகிமைகள்
எண்ணூற்று பதினெட்டு மகிமைகள் ,எண்ணூற்று பதினெட்டு மகிமைகள் 
எண்ணூற்று இருபத்து எட்டு மகிமைகள் ,எண்ணூற்று இருபத்து எட்டு மகிமைகள் 
எண்ணூற்று முப்பத்து எட்டு மகிமைகள் ,எண்ணூற்று முப்பத்து எட்டு மகிமைகள் 
எண்ணூற்று நாற்பத்து எட்டு மகிமைகள் ,எண்ணூற்று நாற்பத்து எட்டு மகிமைகள் 
எண்ணூற்று ஐம்பத்து எட்டு மகிமைகள் ,எண்ணூற்று ஐம்பத்து எட்டு மகிமைகள் 
எண்ணூற்று அறுபத்து எட்டு மகிமைகள் ,எண்ணூற்று அறுபத்து எட்டு மகிமைகள் 
எண்ணூற்று எழுபத்து எட்டு மகிமைகள் ,எண்ணூற்று எழுபத்து எட்டு மகிமைகள் 
எண்ணூற்று எண்பத்து எட்டு மகிமைகள் ,எண்ணூற்று எண்பத்து எட்டு மகிமைகள் 
எண்ணூற்று தொண்ணூற்று எட்டு மகிமைகள் ,எண்ணூற்று தொண்ணூற்று எட்டு மகிமைகள் 
தொள்ளாயிரத்து எட்டு மகிமைகள் ,தொள்ளாயிரத்து எட்டு மகிமைகள் 
தொள்ளாயிரத்து பத்து மகிமைகள்,தொள்ளாயிரத்து பத்து மகிமைகள்
தொள்ளாயிரத்து பதினெட்டு மகிமைகள் ,தொள்ளாயிரத்து பதினெட்டு மகிமைகள் 
தொள்ளாயிரத்து இருபத்து எட்டு மகிமைகள் ,தொள்ளாயிரத்து இருபத்து எட்டு மகிமைகள் 
தொள்ளாயிரத்து முப்பத்து எட்டு மகிமைகள் ,தொள்ளாயிரத்து முப்பத்து எட்டு மகிமைகள் 
தொள்ளாயிரத்து நாற்பத்து எட்டு மகிமைகள் ,தொள்ளாயிரத்து நாற்பத்து எட்டு மகிமைகள் 
தொள்ளாயிரத்து ஐம்பத்து எட்டு மகிமைகள் ,தொள்ளாயிரத்து ஐம்பத்து எட்டு மகிமைகள் 
தொள்ளாயிரத்து அறுபத்து எட்டு மகிமைகள் ,தொள்ளாயிரத்து அறுபத்து எட்டு மகிமைகள் 
தொள்ளாயிரத்து எழுபத்து எட்டு மகிமைகள் ,தொள்ளாயிரத்து எழுபத்து எட்டு மகிமைகள் 
தொள்ளாயிரத்து எண்பத்து எட்டு மகிமைகள் ,தொள்ளாயிரத்து எண்பத்து எட்டு மகிமைகள் 
தொள்ளாயிரத்து தொண்ணூற்று எட்டு மகிமைகள்,தொள்ளாயிரத்து தொண்ணூற்று எட்டு மகிமைகள்
எட்டு மந்திரங்கள் ,எட்டு மந்திரங்கள் 
பத்து மந்திரங்கள்,பத்து மந்திரங்கள்
பதினெட்டு மந்திரங்கள் ,பதினெட்டு மந்திரங்கள் 
இருபத்து எட்டு மந்திரங்கள் ,இருபத்து எட்டு மந்திரங்கள் 
முப்பத்து எட்டு மந்திரங்கள் ,முப்பத்து எட்டு மந்திரங்கள் 
நாற்பத்து எட்டு மந்திரங்கள் ,நாற்பத்து எட்டு மந்திரங்கள் 
ஐம்பத்து எட்டு மந்திரங்கள் ,ஐம்பத்து எட்டு மந்திரங்கள் 
அறுபத்து எட்டு மந்திரங்கள் ,அறுபத்து எட்டு மந்திரங்கள் 
எழுபத்து எட்டு மந்திரங்கள் ,எழுபத்து எட்டு மந்திரங்கள் 
எண்பத்து எட்டு மந்திரங்கள் ,எண்பத்து எட்டு மந்திரங்கள் 
தொண்ணூற்று எட்டு மந்திரங்கள் ,தொண்ணூற்று எட்டு மந்திரங்கள் 
நூற்று எட்டு மந்திரங்கள் ,நூற்று எட்டு மந்திரங்கள் 
நூற்று பத்து மந்திரங்கள்,நூற்று பத்து மந்திரங்கள்
நூற்று பதினெட்டு மந்திரங்கள் ,நூற்று பதினெட்டு மந்திரங்கள் 
நூற்று இருபத்து எட்டு மந்திரங்கள் ,நூற்று இருபத்து எட்டு மந்திரங்கள் 
நூற்று முப்பத்து எட்டு மந்திரங்கள் ,நூற்று முப்பத்து எட்டு மந்திரங்கள் 
நூற்று நாற்பத்து எட்டு மந்திரங்கள் ,நூற்று நாற்பத்து எட்டு மந்திரங்கள் 
நூற்று ஐம்பத்து எட்டு மந்திரங்கள் ,நூற்று ஐம்பத்து எட்டு மந்திரங்கள் 
நூற்று அறுபத்து எட்டு மந்திரங்கள் ,நூற்று அறுபத்து எட்டு மந்திரங்கள் 
நூற்று எழுபத்து எட்டு மந்திரங்கள் ,நூற்று எழுபத்து எட்டு மந்திரங்கள் 
நூற்று எண்பத்து எட்டு மந்திரங்கள் ,நூற்று எண்பத்து எட்டு மந்திரங்கள் 
நூற்று தொண்ணூற்று எட்டு மந்திரங்கள் ,நூற்று தொண்ணூற்று எட்டு மந்திரங்கள் 
இருநூற்று எட்டு மந்திரங்கள் ,இருநூற்று எட்டு மந்திரங்கள் 
இருநூற்று பத்து மந்திரங்கள்,இருநூற்று பத்து மந்திரங்கள்
இருநூற்று பதினெட்டு மந்திரங்கள் ,இருநூற்று பதினெட்டு மந்திரங்கள் 
இருநூற்று இருபத்து எட்டு மந்திரங்கள் ,இருநூற்று இருபத்து எட்டு மந்திரங்கள் 
இருநூற்று முப்பத்து எட்டு மந்திரங்கள் ,இருநூற்று முப்பத்து எட்டு மந்திரங்கள் 
இருநூற்று நாற்பத்து எட்டு மந்திரங்கள் ,இருநூற்று நாற்பத்து எட்டு மந்திரங்கள் 
இருநூற்று ஐம்பத்து எட்டு மந்திரங்கள் ,இருநூற்று ஐம்பத்து எட்டு மந்திரங்கள் 
இருநூற்று அறுபத்து எட்டு மந்திரங்கள் ,இருநூற்று அறுபத்து எட்டு மந்திரங்கள் 
இருநூற்று எழுபத்து எட்டு மந்திரங்கள் ,இருநூற்று எழுபத்து எட்டு மந்திரங்கள் 
இருநூற்று எண்பத்து எட்டு மந்திரங்கள் ,இருநூற்று எண்பத்து எட்டு மந்திரங்கள் 
இருநூற்று தொண்ணூற்று எட்டு மந்திரங்கள் ,இருநூற்று தொண்ணூற்று எட்டு மந்திரங்கள் 
முந்நூற்று எட்டு மந்திரங்கள் ,முந்நூற்று எட்டு மந்திரங்கள் 
முந்நூற்று பத்து மந்திரங்கள்,முந்நூற்று பத்து மந்திரங்கள்
முந்நூற்று பதினெட்டு மந்திரங்கள் ,முந்நூற்று பதினெட்டு மந்திரங்கள் 
முந்நூற்று இருபத்து எட்டு மந்திரங்கள் ,முந்நூற்று இருபத்து எட்டு மந்திரங்கள் 
முந்நூற்று முப்பத்து எட்டு மந்திரங்கள் ,முந்நூற்று முப்பத்து எட்டு மந்திரங்கள் 
முந்நூற்று நாற்பத்து எட்டு மந்திரங்கள் ,முந்நூற்று நாற்பத்து எட்டு மந்திரங்கள் 
முந்நூற்று ஐம்பத்து எட்டு மந்திரங்கள் ,முந்நூற்று ஐம்பத்து எட்டு மந்திரங்கள் 
முந்நூற்று அறுபத்து எட்டு மந்திரங்கள் ,முந்நூற்று அறுபத்து எட்டு மந்திரங்கள் 
முந்நூற்று எழுபத்து எட்டு மந்திரங்கள் ,முந்நூற்று எழுபத்து எட்டு மந்திரங்கள் 
முந்நூற்று எண்பத்து எட்டு மந்திரங்கள் ,முந்நூற்று எண்பத்து எட்டு மந்திரங்கள் 
முந்நூற்று தொண்ணூற்று எட்டு மந்திரங்கள் ,முந்நூற்று தொண்ணூற்று எட்டு மந்திரங்கள் 
நானூற்று எட்டு மந்திரங்கள் ,நானூற்று எட்டு மந்திரங்கள் 
நானூற்று பத்து மந்திரங்கள்,நானூற்று பத்து மந்திரங்கள்
நானூற்று பதினெட்டு மந்திரங்கள் ,நானூற்று பதினெட்டு மந்திரங்கள் 
நானூற்று இருபத்து எட்டு மந்திரங்கள் ,நானூற்று இருபத்து எட்டு மந்திரங்கள் 
நானூற்று முப்பத்து எட்டு மந்திரங்கள் ,நானூற்று முப்பத்து எட்டு மந்திரங்கள் 
நானூற்று நாற்பத்து எட்டு மந்திரங்கள்,நானூற்று நாற்பத்து எட்டு மந்திரங்கள்
நானூற்று ஐம்பத்து எட்டு மந்திரங்கள் ,நானூற்று ஐம்பத்து எட்டு மந்திரங்கள் 
நானூற்று அறுபத்து எட்டு மந்திரங்கள் ,நானூற்று அறுபத்து எட்டு மந்திரங்கள் 
நானூற்று எழுபத்து எட்டு மந்திரங்கள் ,நானூற்று எழுபத்து எட்டு மந்திரங்கள் 
நானூற்று எண்பத்து எட்டு மந்திரங்கள் ,நானூற்று எண்பத்து எட்டு மந்திரங்கள் 
நானூற்று தொண்ணூற்று எட்டு மந்திரங்கள் ,நானூற்று தொண்ணூற்று எட்டு மந்திரங்கள் 
ஐநூற்று எட்டு மந்திரங்கள் ,ஐநூற்று எட்டு மந்திரங்கள் 
ஐநூற்று பத்து மந்திரங்கள்,ஐநூற்று பத்து மந்திரங்கள்
ஐநூற்று பதினெட்டு மந்திரங்கள் ,ஐநூற்று பதினெட்டு மந்திரங்கள் 
ஐநூற்று இருபத்து எட்டு மந்திரங்கள் ,ஐநூற்று இருபத்து எட்டு மந்திரங்கள் 
ஐநூற்று முப்பத்து எட்டு மந்திரங்கள் ,ஐநூற்று முப்பத்து எட்டு மந்திரங்கள் 
ஐநூற்று நாற்பத்து எட்டு மந்திரங்கள் ,ஐநூற்று நாற்பத்து எட்டு மந்திரங்கள் 
ஐநூற்று ஐம்பத்து எட்டு மந்திரங்கள் ,ஐநூற்று ஐம்பத்து எட்டு மந்திரங்கள் 
ஐநூற்று அறுபத்து எட்டு மந்திரங்கள் ,ஐநூற்று அறுபத்து எட்டு மந்திரங்கள் 
ஐநூற்று எழுபத்து எட்டு மந்திரங்கள் ,ஐநூற்று எழுபத்து எட்டு மந்திரங்கள் 
ஐநூற்று எண்பத்து எட்டு மந்திரங்கள் ,ஐநூற்று எண்பத்து எட்டு மந்திரங்கள் 
ஐநூற்று தொண்ணூற்று எட்டு மந்திரங்கள் ,ஐநூற்று தொண்ணூற்று எட்டு மந்திரங்கள் 
அறுநூற்று எட்டு மந்திரங்கள் ,அறுநூற்று எட்டு மந்திரங்கள் 
அறுநூற்று பத்து மந்திரங்கள்,அறுநூற்று பத்து மந்திரங்கள்
அறுநூற்று பதினெட்டு மந்திரங்கள் ,அறுநூற்று பதினெட்டு மந்திரங்கள் 
அறுநூற்று இருபத்து எட்டு மந்திரங்கள் ,அறுநூற்று இருபத்து எட்டு மந்திரங்கள் 
அறுநூற்று முப்பத்து எட்டு மந்திரங்கள் ,அறுநூற்று முப்பத்து எட்டு மந்திரங்கள் 
அறுநூற்று நாற்பத்து எட்டு மந்திரங்கள் ,அறுநூற்று நாற்பத்து எட்டு மந்திரங்கள் 
அறுநூற்று ஐம்பத்து எட்டு மந்திரங்கள் ,அறுநூற்று ஐம்பத்து எட்டு மந்திரங்கள் 
அறுநூற்று அறுபத்து எட்டு மந்திரங்கள் ,அறுநூற்று அறுபத்து எட்டு மந்திரங்கள் 
அறுநூற்று எழுபத்து எட்டு மந்திரங்கள் ,அறுநூற்று எழுபத்து எட்டு மந்திரங்கள் 
அறுநூற்று எண்பத்து எட்டு மந்திரங்கள் ,அறுநூற்று எண்பத்து எட்டு மந்திரங்கள் 
அறுநூற்று தொண்ணூற்று எட்டு மந்திரங்கள் ,அறுநூற்று தொண்ணூற்று எட்டு மந்திரங்கள் 
எழுநூற்று எட்டு மந்திரங்கள் ,எழுநூற்று எட்டு மந்திரங்கள் 
எழுநூற்று பத்து மந்திரங்கள்,எழுநூற்று பத்து மந்திரங்கள்
எழுநூற்று பதினெட்டு மந்திரங்கள் ,எழுநூற்று பதினெட்டு மந்திரங்கள் 
எழுநூற்று இருபத்து எட்டு மந்திரங்கள் ,எழுநூற்று இருபத்து எட்டு மந்திரங்கள் 
எழுநூற்று முப்பத்து எட்டு மந்திரங்கள் ,எழுநூற்று முப்பத்து எட்டு மந்திரங்கள் 
எழுநூற்று நாற்பத்து எட்டு மந்திரங்கள் ,எழுநூற்று நாற்பத்து எட்டு மந்திரங்கள் 
எழுநூற்று ஐம்பத்து எட்டு மந்திரங்கள் ,எழுநூற்று ஐம்பத்து எட்டு மந்திரங்கள் 
எழுநூற்று அறுபத்து எட்டு மந்திரங்கள் ,எழுநூற்று அறுபத்து எட்டு மந்திரங்கள் 
எழுநூற்று எழுபத்து எட்டு மந்திரங்கள் ,எழுநூற்று எழுபத்து எட்டு மந்திரங்கள் 
எழுநூற்று எண்பத்து எட்டு மந்திரங்கள் ,எழுநூற்று எண்பத்து எட்டு மந்திரங்கள் 
எழுநூற்று தொண்ணூற்று எட்டு மந்திரங்கள் ,எழுநூற்று தொண்ணூற்று எட்டு மந்திரங்கள் 
எண்ணூற்று எட்டு மந்திரங்கள் ,எண்ணூற்று எட்டு மந்திரங்கள் 
எண்ணூற்று பத்து மந்திரங்கள்,எண்ணூற்று பத்து மந்திரங்கள்
எண்ணூற்று பதினெட்டு மந்திரங்கள் ,எண்ணூற்று பதினெட்டு மந்திரங்கள் 
எண்ணூற்று இருபத்து எட்டு மந்திரங்கள் ,எண்ணூற்று இருபத்து எட்டு மந்திரங்கள் 
எண்ணூற்று முப்பத்து எட்டு மந்திரங்கள் ,எண்ணூற்று முப்பத்து எட்டு மந்திரங்கள் 
எண்ணூற்று நாற்பத்து எட்டு மந்திரங்கள் ,எண்ணூற்று நாற்பத்து எட்டு மந்திரங்கள் 
எண்ணூற்று ஐம்பத்து எட்டு மந்திரங்கள் ,எண்ணூற்று ஐம்பத்து எட்டு மந்திரங்கள் 
எண்ணூற்று அறுபத்து எட்டு மந்திரங்கள் ,எண்ணூற்று அறுபத்து எட்டு மந்திரங்கள் 
எண்ணூற்று எழுபத்து எட்டு மந்திரங்கள் ,எண்ணூற்று எழுபத்து எட்டு மந்திரங்கள் 
எண்ணூற்று எண்பத்து எட்டு மந்திரங்கள் ,எண்ணூற்று எண்பத்து எட்டு மந்திரங்கள் 
எண்ணூற்று தொண்ணூற்று எட்டு மந்திரங்கள் ,எண்ணூற்று தொண்ணூற்று எட்டு மந்திரங்கள் 
தொள்ளாயிரத்து எட்டு மந்திரங்கள் ,தொள்ளாயிரத்து எட்டு மந்திரங்கள் 
தொள்ளாயிரத்து பத்து மந்திரங்கள்,தொள்ளாயிரத்து பத்து மந்திரங்கள்
தொள்ளாயிரத்து பதினெட்டு மந்திரங்கள் ,தொள்ளாயிரத்து பதினெட்டு மந்திரங்கள் 
தொள்ளாயிரத்து இருபத்து எட்டு மந்திரங்கள் ,தொள்ளாயிரத்து இருபத்து எட்டு மந்திரங்கள் 
தொள்ளாயிரத்து முப்பத்து எட்டு மந்திரங்கள் ,தொள்ளாயிரத்து முப்பத்து எட்டு மந்திரங்கள் 
தொள்ளாயிரத்து நாற்பத்து எட்டு மந்திரங்கள் ,தொள்ளாயிரத்து நாற்பத்து எட்டு மந்திரங்கள் 
தொள்ளாயிரத்து ஐம்பத்து எட்டு மந்திரங்கள் ,தொள்ளாயிரத்து ஐம்பத்து எட்டு மந்திரங்கள் 
தொள்ளாயிரத்து அறுபத்து எட்டு மந்திரங்கள் ,தொள்ளாயிரத்து அறுபத்து எட்டு மந்திரங்கள் 
தொள்ளாயிரத்து எழுபத்து எட்டு மந்திரங்கள் ,தொள்ளாயிரத்து எழுபத்து எட்டு மந்திரங்கள் 
தொள்ளாயிரத்து எண்பத்து எட்டு மந்திரங்கள் ,தொள்ளாயிரத்து எண்பத்து எட்டு மந்திரங்கள் 
தொள்ளாயிரத்து தொண்ணூற்று எட்டு மந்திரங்கள் ,தொள்ளாயிரத்து தொண்ணூற்று எட்டு மந்திரங்கள் 
எட்டு மாநாடுகள் ,எட்டு மாநாடுகள் 
பத்து மாநாடுகள்,பத்து மாநாடுகள்
பதினெட்டு மாநாடுகள் ,பதினெட்டு மாநாடுகள் 
இருபத்து எட்டு மாநாடுகள் ,இருபத்து எட்டு மாநாடுகள் 
முப்பத்து எட்டு மாநாடுகள் ,முப்பத்து எட்டு மாநாடுகள் 
நாற்பத்து எட்டு மாநாடுகள் ,நாற்பத்து எட்டு மாநாடுகள் 
ஐம்பத்து எட்டு மாநாடுகள் ,ஐம்பத்து எட்டு மாநாடுகள் 
அறுபத்து எட்டு மாநாடுகள் ,அறுபத்து எட்டு மாநாடுகள் 
எழுபத்து எட்டு மாநாடுகள் ,எழுபத்து எட்டு மாநாடுகள் 
எண்பத்து எட்டு மாநாடுகள் ,எண்பத்து எட்டு மாநாடுகள் 
தொண்ணூற்று எட்டு மாநாடுகள் ,தொண்ணூற்று எட்டு மாநாடுகள் 
நூற்று எட்டு மாநாடுகள் ,நூற்று எட்டு மாநாடுகள் 
நூற்று பத்து மாநாடுகள்,நூற்று பத்து மாநாடுகள்
நூற்று பதினெட்டு மாநாடுகள் ,நூற்று பதினெட்டு மாநாடுகள் 
நூற்று இருபத்து எட்டு மாநாடுகள் ,நூற்று இருபத்து எட்டு மாநாடுகள் 
நூற்று முப்பத்து எட்டு மாநாடுகள் ,நூற்று முப்பத்து எட்டு மாநாடுகள் 
நூற்று நாற்பத்து எட்டு மாநாடுகள் ,நூற்று நாற்பத்து எட்டு மாநாடுகள் 
நூற்று ஐம்பத்து எட்டு மாநாடுகள் ,நூற்று ஐம்பத்து எட்டு மாநாடுகள் 
நூற்று அறுபத்து எட்டு மாநாடுகள் ,நூற்று அறுபத்து எட்டு மாநாடுகள் 
நூற்று எழுபத்து எட்டு மாநாடுகள் ,நூற்று எழுபத்து எட்டு மாநாடுகள் 
நூற்று எண்பத்து எட்டு மாநாடுகள் ,நூற்று எண்பத்து எட்டு மாநாடுகள் 
நூற்று தொண்ணூற்று எட்டு மாநாடுகள் ,நூற்று தொண்ணூற்று எட்டு மாநாடுகள் 
இருநூற்று எட்டு மாநாடுகள் ,இருநூற்று எட்டு மாநாடுகள் 
இருநூற்று பத்து மாநாடுகள்,இருநூற்று பத்து மாநாடுகள்
இருநூற்று பதினெட்டு மாநாடுகள் ,இருநூற்று பதினெட்டு மாநாடுகள் 
இருநூற்று இருபத்து எட்டு மாநாடுகள் ,இருநூற்று இருபத்து எட்டு மாநாடுகள் 
இருநூற்று முப்பத்து எட்டு மாநாடுகள் ,இருநூற்று முப்பத்து எட்டு மாநாடுகள் 
இருநூற்று நாற்பத்து எட்டு மாநாடுகள் ,இருநூற்று நாற்பத்து எட்டு மாநாடுகள் 
இருநூற்று ஐம்பத்து எட்டு மாநாடுகள் ,இருநூற்று ஐம்பத்து எட்டு மாநாடுகள் 
இருநூற்று அறுபத்து எட்டு மாநாடுகள் ,இருநூற்று அறுபத்து எட்டு மாநாடுகள் 
இருநூற்று எழுபத்து எட்டு மாநாடுகள் ,இருநூற்று எழுபத்து எட்டு மாநாடுகள் 
இருநூற்று எண்பத்து எட்டு மாநாடுகள் ,இருநூற்று எண்பத்து எட்டு மாநாடுகள் 
இருநூற்று தொண்ணூற்று எட்டு மாநாடுகள் ,இருநூற்று தொண்ணூற்று எட்டு மாநாடுகள் 
முந்நூற்று எட்டு மாநாடுகள் ,முந்நூற்று எட்டு மாநாடுகள் 
முந்நூற்று பத்து மாநாடுகள்,முந்நூற்று பத்து மாநாடுகள்
முந்நூற்று பதினெட்டு மாநாடுகள் ,முந்நூற்று பதினெட்டு மாநாடுகள் 
முந்நூற்று இருபத்து எட்டு மாநாடுகள் ,முந்நூற்று இருபத்து எட்டு மாநாடுகள் 
முந்நூற்று முப்பத்து எட்டு மாநாடுகள் ,முந்நூற்று முப்பத்து எட்டு மாநாடுகள் 
முந்நூற்று நாற்பத்து எட்டு மாநாடுகள் ,முந்நூற்று நாற்பத்து எட்டு மாநாடுகள் 
முந்நூற்று ஐம்பத்து எட்டு மாநாடுகள் ,முந்நூற்று ஐம்பத்து எட்டு மாநாடுகள் 
முந்நூற்று அறுபத்து எட்டு மாநாடுகள் ,முந்நூற்று அறுபத்து எட்டு மாநாடுகள் 
முந்நூற்று எழுபத்து எட்டு மாநாடுகள் ,முந்நூற்று எழுபத்து எட்டு மாநாடுகள் 
முந்நூற்று எண்பத்து எட்டு மாநாடுகள் ,முந்நூற்று எண்பத்து எட்டு மாநாடுகள் 
முந்நூற்று தொண்ணூற்று எட்டு மாநாடுகள் ,முந்நூற்று தொண்ணூற்று எட்டு மாநாடுகள் 
நானூற்று எட்டு மாநாடுகள் ,நானூற்று எட்டு மாநாடுகள் 
நானூற்று பத்து மாநாடுகள்,நானூற்று பத்து மாநாடுகள்
நானூற்று பதினெட்டு மாநாடுகள் ,நானூற்று பதினெட்டு மாநாடுகள் 
நானூற்று இருபத்து எட்டு மாநாடுகள் ,நானூற்று இருபத்து எட்டு மாநாடுகள் 
நானூற்று முப்பத்து எட்டு மாநாடுகள் ,நானூற்று முப்பத்து எட்டு மாநாடுகள் 
நானூற்று நாற்பத்து எட்டு மாநாடுகள்,நானூற்று நாற்பத்து எட்டு மாநாடுகள்
நானூற்று ஐம்பத்து எட்டு மாநாடுகள் ,நானூற்று ஐம்பத்து எட்டு மாநாடுகள் 
நானூற்று அறுபத்து எட்டு மாநாடுகள் ,நானூற்று அறுபத்து எட்டு மாநாடுகள் 
